,name,image:,address,tel,extendsection,other,email,web
11,Vận Tải Saigonship Đà Nẵng - Công Ty Cổ Phần Saigonship Đà Nẵng,https://trangvangvietnam.com/images/3star.png,"Khu B1-6, KCN Dịch Vụ Thủy Sản Thọ Quang, P. Thọ Quang, Q. Sơn Trà, Tp. Đà Nẵng, Việt Nam, Việt Nam", (0236) 3943349,,"
Đơn vị hàng đầu trong lĩnh vực Logistics, chuyên cung cấp các dịch vụ:- Khai thác tàu biển, đại lý tàu biển.- Vận tải đường bộ, vận tải container.- Mua bán, cho thuê và lắp đặt các loại container văn phòng, container treo, v.v\...Thành viên chính thức của các Hiệp hội VSA, VISABA, VIFFAS.                     
",mailto:ceo@saigonshipdanang.com                          ,http://www.saigonshipdanang.com
12,Logistics Gia Việt - Công Ty TNHH Thương Mại - Dịch Vụ - Vận Tải Gia Việt,https://trangvangvietnam.com/images/3star.png,"354 Ung Văn Khiêm, P. 25, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam"," (028) 62759799, 0917 797 797, 0916 757 897","Văn Phòng: 348/13A Ung Văn Khiêm, P. 25, Q. Bình Thạnh, TP .HCM
CN Bà Rịa Vũng Tàu: KCN Mỹ Xuân A, QL 51, Phước Lập, Bà Rịa - Vũng Tàu","
Vận Tải Gia Việt - Đơn vị gần 10 năm kinh nghiệm trong lĩnh vực Dịch vụ logistric: Vận tải hàng hóa đường bộ, dịch vụ cho thuê kho bãi, dịch vụ hải quan, thủ tục khai báo hải quan,..Cam kết: Dịch Vụ Uy Tín - Nhanh Chóng - Thuận TiệnCông ty Vận Tải Gia Việt luôn sẵn sàng phục vụ quý khách hàng! 
",mailto:buitrunglogistics.giaviet@gmail.com               ,http://giavietlogistics.vn
13,Kho Vận Bigway - Công Ty CP Xây Dựng Số 6 Thăng Long,https://trangvangvietnam.com/images/3star.png,"Đường Hoàng Sa, X. Kim Nỗ, H. Đông Anh, Hà Nội, Việt Nam"," (024) 38810649, 38810264, 0913378461",,"
Trung Tâm Kho Vận Bigway - Chuyên cung ứng giải pháp kho vận:
+ Cho thuê kho hàng, kho xưởng: Kho độc lập, kho chung diện tích linh hoạt
+ Có cầu container phục vụ bốc xếp hàng hóa, PCCC tự động Sprinkler, khung thép Zamil, mái tôn chống nóng Cliplock, sàn chống bụi sika,..
+ Chúng tôi cung cấp các dịch vụ phụ trợ kho vận, quản lý hàng hóa,..
",mailto:khoabigway@gmail.com                              ,http://www.khovanbigway.com
14,Hợp Tiến Logistics  - Công Ty CP TM DV Hợp Tiến Logistics,https://trangvangvietnam.com/images/3star.png,"B12 KDC Nam Thịnh, KP. Bình Đường 3, P. An Bình, TX. Dĩ An, Bình Dương, Việt Nam","HOTLINE: 0902 080 425, 0941 688 123",,"
Hợp Tiến Logistics chuyên cung cấp dịch vụ Logistics:
- Dịch vụ cho thuê kho bãi
- Dịch vụ kho bãi 
- Dịch vụ hải quan
 - Dịch vụ vận chuyển hàng hóa
Đảm bảo: Chất lượng tốt - Dịch vụ theo yêu cầu khách hàng.                                                                                     
",mailto:hoptienlogistics@gmail.com                        ,http://hoptienlogistics.com
15,Vận Tải Hàng Hải - Công Ty Cổ Phần Thương Mại Phát Triển Hàng Hải,https://trangvangvietnam.com/images/3star.png,"Số 2, Đường 22 Nguyễn Bình, P. Đổng Quốc Bình, Q. Ngô Quyền, Tp. Hải Phòng, Việt Nam"," (0225) 2620811, Hotline: 0906 192 292","VPGD: Tòa Nhà GTIC, Số 175-176 Bình Kiều 2, Q. Hải An, TP. Hải Phòng","
☑ Gần 10 năm kinh nghiệm Hoạt động Logistics tại Việt Nam
☑ Dịch vụ Xuất Nhập Khẩu trọn gói, gồm: Thông quan hàng hóa, vận chuyển hàng bằng container, ủy thác xuất nhập khẩu,..
☑ Thế mạnh: VPGD đặt tại Q. Hải An, Tp. Hải Phòng, kề cận Cảng Hải Phòng - Cụm cảng biển tổng hợp cấp quốc gia lớn nhất miền Bắc.
",mailto:thinhdhmarine.jsc@gmail.com                       ,http://marine.com.vn
16,Logistics Vina S.M.A.R.T - Công Ty Cổ Phần Thương Mại Và Phân Phối Vina S.M.A.R.T,https://trangvangvietnam.com/images/3star.png,"Số 13, Đường Số 97, Khu Phố 2, Phường Thạnh Mỹ Lợi, Quận 2, Tp. Hồ Chí Minh (TPHCM), Việt Nam"," (028) 62721133, 0909 967 378",,"
Vina S.M.A.R.T - Nhà cung cấp & tư vấn uy tín giải pháp logistic, gồm: 
+ Cho thuê kho nội địa, kho tổng hợp 
+ Quản lý, kiểm đếm, đóng gói, xếp dỡ & phân loại hàng hóa 
+ Dịch vụ vận chuyển hàng hóa bằng xe tải, container 
+ Cho thuê xe nâng hàng
+ Cho thuê pallet gỗ,..
",mailto:info@vinasmart.com.vn                             ,http://www.vinasmart.com.vn
17,Vận Tải Delta - Công Ty TNHH Quốc Tế Delta,https://trangvangvietnam.com/images/3star.png,"Tầng 14, Tòa Nhà IDMC Mỹ Đình, 15 Phạm Hùng, Phường Mỹ Đình 2, Quận Nam Từ Liêm Hà Nội, Việt Nam"," (024) 35563356, Hotline: 091.321.1888",,"
Delta là thành viên của Hiệp Hội các nhà giao nhận vận tải Việt Nam (VIFFAS) và thành viên của Hiệp Hội các nhà giao nhận vận tải quốc tế (FIATA), chuyên cung cấp dịch vụ:
- Logistics - Dịch vụ Logistics 
 - Giao nhận và vận chuyển hàng hóa 
- Đại lý làm thủ tục hải quan 
- Dịch vụ đại lý vận tải biển 
- Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe Bus) 
- Vận tải hàng hóa bằng đường bộ 
- Kho bãi và lưu giữ hàng hóa 
- Thương Mại - Các công ty.
",mailto:info@delta.com.vn                                 ,http://www.delta.com.vn
18,The One Logistics - Công Ty TNHH The One Logistics Việt Nam,https://trangvangvietnam.com/images/3star.png,"62/699 Vũ Tông Phan, Hoàng Mai, Hà Nội, Việt Nam",Hotline: 0973 266 672 - 0903 288 872,"Nội Bài: 9A8 KTT Sân Bay Nội Bài, Hà Nội
Hải Phòng: 59/97 Đoàn Kết, Hải An, Hải Phòng
HCM: Tòa Viễn Đông, 15/48A Đoàn Như Hải, P. 12, Q. 4, TP.HCM","
Bạn nên lựa chọn d&#7883ch vụ của THE ONE LOGISTICS bởi:
► Chúng tôi được vinh danh Top 10 công ty Logistics chuyên nghiệp tại Việt Nam
► Dịch vụ trọn gói: Xuất nhập khẩu, vận tải, hải quan, kho bãi,.. 
► Giá cả cạnh tranh, hợp lý với chất lượng trên cả tuyệt vời.
",mailto:admin@theonelogistics.com.vn                      ,http://theonelogistics.com.vn
19,Vận Tải Long Phan - Công Ty TNHH Sản Xuất - Thương Mại - Dịch Vụ Long Phan,https://trangvangvietnam.com/images/3star.png,"207C Nguyễn Xí, P. 26, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 54452841Hotline: 0903.306.938,,"
LONG PHAN - Đơn vị uy tín cung cấp trọn gói các dịch vụ Logistics với:
☑ 10 năm kinh nghiệm
☑ Đội ngũ quản lý và nhân viên chuyên nghiệp
☑ Thủ tục đơn giản - Dịch vụ an toàn - Tiết kiệm chi phí.
Chuyên:
➥ Vận tải đường bộ, đường biển, đường hàng không
➥ Lắp ráp, cho thuê nhà xưởng, kho bãi
➥ Khai báo hải quan
",mailto:quephan@longphanvn.com                            ,http://longphanvn.com
20,Logistics Quốc Tế Viet Chun - Công Ty TNHH Logistics Quốc Tế Viet Chun,https://trangvangvietnam.com/images/3star.png,"Sau Cầu Cảng 04 Thuộc Chi Nhánh Cảng Tân Vũ, Khu Kinh Tế Đình Vũ - Cát Hải, P. Đông Hải 2, Q. Hải An, Tp. Hải Phòng, Việt Nam"," (0225) 7100789, 0855081188",,"
Tuân thủ niềm tin của Wanhai Group: ""WE CARRY, YOUR WAY"". Viet Chun International Logistics cung cấp đầy đủ dịch vụ vận chuyển đường bộ, đường biển, khai báo hải quan và các dịch vụ hậu cần nhằm giảm thiểu chi phí, tiết kiệm thời gian cho Khách hàng.                                                             
",mailto:vietchun@vcil.com.vn                              ,http://vietchun.com.vn
21,Vận Chuyển Colombus Việt Nam - Công Ty TNHH COLOMBUS Việt Nam,https://trangvangvietnam.com/images/3star.png,"Số 83, Ngõ 209, Đường Ngọc Hồi, Thanh Trì, Hà Nội, Việt Nam",0975 742 169,,"
Cam kết mang đến những giải pháp Logistics đơn giản, hiệu quả và tối ưu!
Colombus - ""Kết nối giá trị"", tự hào là nhà cung cấp dịch vụ hậu cần uy tín!
Nổi trội với hàng loạt các dịch vụ sau:
➝ Dịch vụ vận chuyển và giao nhận hàng hóa nhanh chóng
➝ Dịch vụ kho bãi và phân phối đáp ứng mọi yêu cầu
➝ Dịch vụ lưu trữ hàng hóa THÔNG MINH, tiết kiệm diện tích.
Hân hạnh phục vụ với: 4 văn phòng tại Hà Nội, Hải Phòng, Đà Nẵng, HCM cùng các trung tâm chuyển phát trên 63 tỉnh thành.
",mailto:colombus.vn@gmail.com                             ,http://colombus.vn
22,Logistics Hùng Phan - Công ty TNHH Thương Mại XNK Hùng Phan,https://trangvangvietnam.com/images/3star.png,"205A Nguyễn Xí, P. 26, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM), Việt Nam", (028) 38984392 - Hotline: 0978 98 68 68,,"
Cung cấp trọn gói dịch vụ Logistics gồm:
- Vận tải container, đường không, đường biển
- Ủy thác & tư vấn xuất nhập khẩu
- Cho thuê kho bãi thường, kho bãi ngoại quan
- Khai báo hải quan, thông quan hàng hóa
Với trình độ nghiệp vụ cao và kỹ năng xử lý tình huống rất tốt, cam kết đến cho khách hàng sự yên tâm trong việc xuất hay nhập hàng hóa mà chi phí thì lại rất phải chăng.
",mailto:xuanphan@hungphanvn.com                           ,http://hungphanvn.com
23,Chi Nhánh Công Ty Cổ Phần Giao Nhận Vận Tải Việt Uni,https://trangvangvietnam.com/images/3star.png,"Phòng 301 Tầng 3 Tòa Nhà Sơn Hải, 452 Lê Thánh Tông, Phường Vạn Mỹ, Quận Ngô Quyền, Tp. Hải Phòng, Việt Nam","0982 329 198, 0934 312 368","Chi Nhánh: Tầng 5 Tòa Nhà Newport, 400/3 Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TP. Hồ Chí Minh","
Trọn gói dịch vụ logistics tại Việt Uni:
** Vận tải biển, vận tải hàng không, vận tải nội địa đa phương thức
** Môi giới hải quan, dịch vụ hải quan đối với hàng hóa xuất nhập khẩu
** Cho thuê kho bãi, dịch vụ hậu cần, đóng gói, bốc xếp hàng hóa
** Dịch vụ bảo hiểm hàng hóa, tư vấn pháp luật, sao kê ngân hàng, quản lý cung ứng,..
",mailto:info@vietuni.com.vn                               ,http://vietuni.com.vn
24,Vận Tải Key Line - Công Ty TNHH Giao Nhận Và Vận Tải Key Line,https://trangvangvietnam.com/images/3star.png,"P802 tầng 8, Tòa nhà Akashi, Số 10 lô 2A KĐTM ngã Năm sân bay Cát Bi, P. Đông Khê, Q. Ngô Quyền, Tp. Hải Phòng, Việt Nam",Hotline: 0944 20 08 86/ (0225) 3556.921,,"
Key Line là một đơn vị nhiều năm kinh nghiệm hoạt động trong lĩnh vực cung cấp các dịch vụ logistics, bao gồm: vận chuyển đường biển, vận chuyển hàng không, dịch vụ kho bãi, hải quan, xuất nhập khẩu,..
Chúng tôi cam kết luôn thực hiện các dịch vụ một cách cẩn thận, chính xác, nhanh nhẹn, chuyên nghiệp cao và đảm bảo tiến độ hợp đồng.
",mailto:info@kllc.com.vn                                  ,http://kllc.com.vn
25,INTERLINK LOGISTICS - Công Ty Cổ Phần INTERLINK,https://trangvangvietnam.com/images/3star.png,"47 Điện Biên Phủ, P. Đa Kao, Q. 1, Tp. Hồ Chí Minh (TPHCM), Việt Nam",0937481898,,"
Interlink cung ứng dịch vụ logistics toàn diện:
✙ 20 năm kinh nghiệm, sở hữu kho bãi chất lượng cao, hạ tầng công nghệ thông tin, phương tiện vận chuyển hiện đại
✙ Phạm vi: Mạng lưới đại lý trên toàn thế giới
✙ Cung cấp giải pháp tối ưu nhất, tiết kiệm thời gian, chi phí cho KH!             
",mailto:info@interlink.com.vn                             ,http://interlink.com.vn
26,Logistics Hưng Thịnh Phát - Công Ty TNHH Hưng Thịnh Phát,https://trangvangvietnam.com/images/3star.png,"G12/6 Đồng Khởi, Khu Phố 4, P. Tân Hiệp, TP. Biên Hòa, Đồng Nai, Việt Nam"," (0251) 8823338, 0913 778 489",,"
Chuyên cung cấp các Dịch vụ khai thuế hải quan và dịch vụ xuất nhập khẩu, Dịch vụ Logistics - giao nhận vận chuyển hàng hóa containers,.. 
Với hơn 15 năm kinh nghiệm trong ngành, chúng tôi cam kết sẽ mang đến quý khách các dịch vụ có chất lượng tốt nhất.                                                                  
",mailto:duyhung@hungthinhphatdn.com                       ,http://hungthinhphatdn.com
27,Toàn Phát Logistics - Công Ty Cổ Phần Thương Mại Dịch Vụ Toàn Phát Logistics,https://trangvangvietnam.com/images/3star.png,"Số 52/4 Đường DT 743, Khu Phố Đông Tân, Phường Dĩ An, Thành Phố Dĩ An, Bình Dương, Việt Nam",0914.09.22.39,,"
Là doanh nghiệp hàng đầu ngành Logistics, chuyên cung cấp dịch vụ KHO VẬN:
▬  Dịch vụ kho vận
▬  Dịch vụ vận tải hàng hóa
▬  Dịch vụ hải quan.
Khách hàng tiêu biểu: Navy Chemical, ATP Chemical, Chaang Chila, Panpacific,..
",mailto:khovantoanphat@gmail.com                          ,http://khovantoanphat.vn
28,Giao Nhận Xuất Nhập Khẩu Việt Mỹ - Công Ty TNHH Giao Nhận Xuất Nhập Khẩu Việt Mỹ,https://trangvangvietnam.com/images/3star.png,"85/31 Nguyễn Thế Truyện, Phường Tân Sơn Nhì, Quận Tân Phú, Tp. Hồ Chí Minh (TPHCM), Việt Nam"," (028) 38103262,0917 454 046, 0972 645 678",,"
Việt Mỹ Logistics - Dịch vụ Logistics chuyên nghiệp:
➾ Đảm bảo an toàn, chuyên nghiệp, giá cả dịch vụ cạnh tranh, ổn định
➾ Vận tải hàng hóa, tư vấn hải quan, dịch vụ kho bãi,.. giải pháp tổng thể
➾ Đội ngũ nhân sự, trang thiết bị hỗ trợ bốc xếp hàng hóa hiện đại!                            
",mailto:tansinh@vietmylogistic.com                        ,http://vietmylogistic.com
29,TMT Logistics - Công Ty TNHH Tiếp Vận TMT,https://trangvangvietnam.com/images/3star.png,"Số 11, Ngõ 4 Đường Võ Thị Sáu, Phường Bến Thủy, Thành Phố Vinh, Nghệ An, Việt Nam",Hotline: 0939 736 777 ,"CN Hà Nội: P. 507, Tòa Nhà CT4, KĐT Xa La, Hà Đông, Hà Nội
CN Hải Phòng: P. 335, Tòa Nhà Thành Đạt 1, Số 3 Lê Thánh Tông, Ngô Quyền, Hải Phòng","
TMT Logistics - Là doanh nghiệp hàng đầu trong lĩnh vực xuất nhập khẩu tại Bắc Miền Trung, với nhiều năm kinh nghiệm trong ngành Logistics, chúng tôi mang tới sự hài lòng cho Khách hàng trong và ngoài nước với các dịch vụ:
➫ Tư vấn quy trình, thủ tục hải quan - Dịch vụ thông quan - Đại lý hải quan
➫ Vận chuyển đường biển - Vận chuyển đường hàng không
➫ Vận chuyển nội địa - Vận chuyển hàng hóa quá cảnh sang Lào,..
",mailto:andrew.hung@tmtlogistics.com.vn                   ,http://tmtlogistics.com.vn
30,Chi Nhánh Đà Nẵng - Công Ty TNHH MTV  Kho Vận Hoa Sen Trắng,https://trangvangvietnam.com/images/3star.png,". Tp. Đà Nẵng, Việt Nam", (028) 38457559 - Hotline: 0903 712 368,,"
Hội tụ đầy đủ tiêu chí ""Nhanh nhất - Giá cả hợp lý nhất - Chuyên nghiệp nhất""
>>> Hoa Sen trắng trở thành đơn vị hàng đầu trong lĩnh vực Logistics
+ Dịch vụ xuất nhập khẩu trọn gói, tạm nhập tái xuất, ủy thác xuất nhập khẩu,..
+ Dịch vụ làm thủ tục khai báo, khai thuê hải quan, thủ tục thông quan,..
+ Dịch vụ giao nhận, vận chuyển hàng hóa trong nước & quốc tế
Đảm bảo: 
✘ Thủ tục nhanh chóng, đúng lịch trình, đảm bảo tiến độ
✘ Hàng hóa nguyên đai nguyên kiện, không tiêu hao, thiếu hụt
Với hơn 10 năm kinh nghiệm, Hoa Sen trắng là đơn vị uy tín để bạn trao trọn niềm tin!
",mailto:whitelotushcm@gmail.com                           ,http://whitelotuslogistic.com.vn
31,Chi Nhánh Cần Thơ - Công Ty TNHH MTV  Kho Vận Hoa Sen Trắng,https://trangvangvietnam.com/images/3star.png,". TP. Cần Thơ, Việt Nam", (028) 38457559 - Hotline: 0903 712 368,,"
Hội tụ đầy đủ tiêu chí ""Nhanh nhất - Giá cả hợp lý nhất - Chuyên nghiệp nhất""
>>> Hoa Sen trắng trở thành đơn vị hàng đầu trong lĩnh vực Logistics
+ Dịch vụ xuất nhập khẩu trọn gói, tạm nhập tái xuất, ủy thác xuất nhập khẩu,..
+ Dịch vụ làm thủ tục khai báo, khai thuê hải quan, thủ tục thông quan,..
+ Dịch vụ giao nhận, vận chuyển hàng hóa trong nước & quốc tế
Đảm bảo: 
✘ Thủ tục nhanh chóng, đúng lịch trình, đảm bảo tiến độ
✘ Hàng hóa nguyên đai nguyên kiện, không tiêu hao, thiếu hụt
Với hơn 10 năm kinh nghiệm, Hoa Sen trắng là đơn vị uy tín để bạn trao trọn niềm tin!
",mailto:whitelotushcm@gmail.com                           ,http://whitelotuslogistic.com.vn
32,Công Ty TNHH ASIA MARITIME LOGISTICS,https://trangvangvietnam.com/images/3star.png,"47/16 Dương Thị Mười, P. Tân Chánh Hiệp, Q. 12 Tp. Hồ Chí Minh (TPHCM), Việt Nam",0354 271 213,,"
ASIA MARITIME LOGISTICS - Uy tín - Trách nhiệm - Chuyên nghiệp!
✜ Chuyên cung cấp các dịch vụ: Dịch vụ vận tải biển, vận tải đường hàng không, vận tải đường bộ, thủ tục hải quan, dịch vụ kho bãi.
✜ Chúng tôi cam kết đáp ứng mọi yêu cầu của Quý Khách Hàng trong và ngoài nước.
>>> Đối tác của chúng tôi: Heung A Line , Freight Global Network, Interasia, Freightnet, Sinokor, SM Line, Wan Hai Lines LTD, etc.
",mailto:benz@amlogistics.vn                               ,http://amlogistics.vn
